Data Set 1:Time(s),Data Set 1:Force G(N),Data Set 2:Time(s),Data Set 2:Force G(N)
0,0.25084686279296875,0,-0.018692016601562444
0.02,0.24877166748046875,0.02,-0.016616821289062444
0.040000000000000001,0.24669647216796875,0.040000000000000001,-0.016616821289062444
0.059999999999999998,0.2404632568359375,0.059999999999999998,-0.010383605957031194
0.080000000000000002,0.24462127685546875,0.080000000000000002,-0.016616821289062444
0.10000000000000001,0.2425384521484375,0.10000000000000001,-0.018692016601562444
0.12,0.24462127685546875,0.12,-0.020767211914062444
0.14000000000000001,0.24462127685546875,0.14000000000000001,-0.016616821289062444
0.16,0.2383880615234375,0.16,-0.016616821289062444
0.17999999999999999,0.24877166748046875,0.17999999999999999,-0.022850036621093694
0.20000000000000001,0.24669647216796875,0.20000000000000001,-0.018692016601562444
0.22,0.24669647216796875,0.22,-0.016616821289062444
0.23999999999999999,0.24877166748046875,0.23999999999999999,-0.018692016601562444
0.26000000000000001,0.24669647216796875,0.26000000000000001,-0.014541625976562444
0.28000000000000003,0.24669647216796875,0.28000000000000003,-0.018692016601562444
0.29999999999999999,0.24877166748046875,0.29999999999999999,-0.018692016601562444
0.32000000000000001,0.25084686279296875,0.32000000000000001,-0.016616821289062444
0.34000000000000002,0.25084686279296875,0.34000000000000002,-0.020767211914062444
0.35999999999999999,0.25084686279296875,0.35999999999999999,-0.020767211914062444
0.38,0.24877166748046875,0.38,-0.020767211914062444
0.40000000000000002,0.24462127685546875,0.40000000000000002,-0.022850036621093694
0.41999999999999998,0.2425384521484375,0.41999999999999998,-0.020767211914062444
0.44,0.25084686279296875,0.44,-0.016616821289062444
0.46000000000000002,0.24877166748046875,0.46000000000000002,-0.018692016601562444
0.47999999999999998,0.24877166748046875,0.47999999999999998,-0.016616821289062444
0.5,0.24669647216796875,0.5,-0.016616821289062444
0.52000000000000002,0.25084686279296875,0.52000000000000002,-0.020767211914062444
0.54000000000000004,0.24462127685546875,0.54000000000000004,-0.018692016601562444
0.56000000000000005,0.24669647216796875,0.56000000000000005,-0.018692016601562444
0.57999999999999996,0.24462127685546875,0.57999999999999996,-0.020767211914062444
0.59999999999999998,0.24877166748046875,0.59999999999999998,-0.014541625976562444
0.62,0.24669647216796875,0.62,-0.016616821289062444
0.64000000000000001,0.25084686279296875,0.64000000000000001,-0.018692016601562444
0.66000000000000003,0.25084686279296875,0.66000000000000003,-0.016616821289062444
0.68000000000000005,0.24462127685546875,0.68000000000000005,-0.016616821289062444
0.69999999999999996,0.25084686279296875,0.69999999999999996,-0.018692016601562444
0.71999999999999997,0.24462127685546875,0.71999999999999997,-0.014541625976562444
0.73999999999999999,0.2550048828125,0.73999999999999999,-0.020767211914062444
0.76000000000000001,0.24669647216796875,0.76000000000000001,-0.016616821289062444
0.78000000000000003,0.24877166748046875,0.78000000000000003,-0.018692016601562444
0.80000000000000004,0.24462127685546875,0.80000000000000004,-0.022850036621093694
0.81999999999999995,0.24462127685546875,0.81999999999999995,-0.014541625976562444
0.83999999999999997,0.2383880615234375,0.83999999999999997,-0.020767211914062444
0.85999999999999999,0.2425384521484375,0.85999999999999999,-0.022850036621093694
0.88,0.24669647216796875,0.88,-0.022850036621093694
0.90000000000000002,0.25084686279296875,0.90000000000000002,-0.024925231933593694
0.92000000000000004,0.2529296875,0.92000000000000004,-0.022850036621093694
0.93999999999999995,0.24877166748046875,0.93999999999999995,-0.016616821289062444
0.95999999999999996,0.24669647216796875,0.95999999999999996,-0.018692016601562444
0.97999999999999998,0.25084686279296875,0.97999999999999998,-0.012458801269531194
1,0.24877166748046875,1,-0.016616821289062444
1.02,0.24669647216796875,1.02,-0.014541625976562444
1.04,0.24462127685546875,1.04,-0.014541625976562444
1.0600000000000001,0.25084686279296875,1.0600000000000001,-0.018692016601562444
1.0800000000000001,0.24877166748046875,1.0800000000000001,-0.027000427246093694
1.1000000000000001,0.24877166748046875,1.1000000000000001,-0.018692016601562444
1.1200000000000001,0.2425384521484375,1.1200000000000001,-0.010383605957031194
1.1399999999999999,0.24462127685546875,1.1399999999999999,-0.022850036621093694
1.1599999999999999,0.24669647216796875,1.1599999999999999,-0.020767211914062444
1.1799999999999999,0.24669647216796875,1.1799999999999999,-0.020767211914062444
1.2,0.24669647216796875,1.2,-0.020767211914062444
1.22,0.25084686279296875,1.22,-0.020767211914062444
1.24,0.25084686279296875,1.24,-0.024925231933593694
1.26,0.2529296875,1.26,-0.018692016601562444
1.28,0.2425384521484375,1.28,-0.014541625976562444
1.3,0.24669647216796875,1.3,-0.012458801269531194
1.3200000000000001,0.2383880615234375,1.3200000000000001,-0.012458801269531194
1.3400000000000001,0.24877166748046875,1.3400000000000001,-0.012458801269531194
1.3600000000000001,0.24877166748046875,1.3600000000000001,-0.010383605957031194
1.3799999999999999,0.24462127685546875,1.3799999999999999,-0.0083084106445311945
,,1.3999999999999999,-0.012458801269531194
,,1.4199999999999999,-0.0083084106445311945
,,1.4399999999999999,5.5511151231257827e-17
,,1.46,5.5511151231257827e-17
,,1.48,-0.0062332153320311945
,,1.5,-0.0062332153320311945
,,1.52,-0.0083084106445311945
,,1.54,-0.014541625976562444
,,1.5600000000000001,-0.010383605957031194
,,1.5800000000000001,-0.010383605957031194
,,1.6000000000000001,-0.0083084106445311945
,,1.6200000000000001,-0.010383605957031194
,,1.6399999999999999,-0.010383605957031194
,,1.6599999999999999,-0.012458801269531194
,,1.6799999999999999,-0.010383605957031194
,,1.7,-0.0083084106445311945
,,1.72,-0.0083084106445311945
,,1.74,-0.012458801269531194
,,1.76,-0.0062332153320311945
,,1.78,-0.010383605957031194
,,1.8,-0.010383605957031194
,,1.8200000000000001,-0.012458801269531194
,,1.8400000000000001,-0.016616821289062444
,,1.8600000000000001,-0.018692016601562444
,,1.8799999999999999,-0.010383605957031194
,,1.8999999999999999,-0.0041503906249999445
,,1.9199999999999999,0.060234069824218806
,,1.9399999999999999,0.095550537109375056
,,1.96,0.10593414306640631
,,1.98,0.11216735839843756
,,2,0.10385894775390631
,,2.02,0.089317321777343806
,,2.04,0.070625305175781306
,,2.0600000000000001,0.064392089843750056
,,2.0800000000000001,0.070625305175781306
,,2.1000000000000001,0.085159301757812556
,,2.1200000000000001,0.089317321777343806
,,2.1400000000000001,0.089317321777343806
,,2.1600000000000001,0.097625732421875056
,,2.1800000000000002,0.11216735839843756
,,2.2000000000000002,0.10800933837890631
,,2.2200000000000002,0.10800933837890631
,,2.2400000000000002,0.11839294433593756
,,2.2599999999999998,0.12255096435546881
,,2.2799999999999998,0.14124298095703131
,,2.2999999999999998,0.17032623291015631
,,2.3199999999999998,0.19525146484375006
,,2.3399999999999999,0.21601867675781256
,,2.3599999999999999,0.22432708740234381
,,2.3799999999999999,0.20978546142578131
,,2.3999999999999999,0.18278503417968756
,,2.4199999999999999,0.076850891113281306
,,2.4399999999999999,0.022850036621093806
,,2.46,-0.0041503906249999445
,,2.48,-0.014541625976562444
,,2.5,-0.012458801269531194
,,2.52,0.043617248535156306
,,2.54,0.11424255371093756
,,2.5600000000000001,0.11424255371093756
,,2.5800000000000001,0.095550537109375056
,,2.6000000000000001,0.083084106445312556
,,2.6200000000000001,0.060234069824218806
,,2.6400000000000001,0.037391662597656306
,,2.6600000000000001,0.085159301757812556
,,2.6800000000000002,0.17655181884765631
,,2.7000000000000002,0.26379394531250006
,,2.7200000000000002,0.26794433593750006
,,2.7400000000000002,0.23056030273437506
,,2.7599999999999998,0.19109344482421881
,,2.7799999999999998,0.17240142822265631
,,2.7999999999999998,0.22017669677734381
,,2.8199999999999998,0.28664398193359381
,,2.8399999999999999,0.29702758789062506
,,2.8599999999999999,0.30117797851562506
,,2.8799999999999999,0.29495239257812506
,,2.8999999999999999,0.28664398193359381
,,2.9199999999999999,0.26586914062500006
,,2.9399999999999999,0.24094390869140631
,,2.96,0.24301910400390631
,,2.98,0.23886871337890631
,,3,0.23886871337890631
,,3.02,0.21601867675781256
,,3.04,0.20563507080078131
,,3.0600000000000001,0.20978546142578131
,,3.0800000000000001,0.25132751464843756
,,3.1000000000000001,0.27625274658203131
,,3.1200000000000001,0.28456115722656256
,,3.1400000000000001,0.29286956787109381
,,3.1600000000000001,0.29910278320312506
,,3.1800000000000002,0.34272003173828131
,,3.2000000000000002,0.39257049560546881
,,3.2200000000000002,0.42372894287109381
,,3.2400000000000002,0.43619537353515631
,,3.2599999999999998,0.46734619140625006
,,3.2799999999999998,0.47773742675781256
,,3.2999999999999998,0.49435424804687506
,,3.3199999999999998,0.52550506591796875
,,3.3399999999999999,0.5504302978515625
,,3.3599999999999999,0.5795135498046875
,,3.3799999999999999,0.59613037109375
,,3.3999999999999999,0.6168975830078125
,,3.4199999999999999,0.62520599365234375
,,3.4399999999999999,0.6127471923828125
,,3.46,0.59405517578125
,,3.48,0.5815887451171875
,,3.5,0.5795135498046875
,,3.52,0.60236358642578125
,,3.54,0.61898040771484375
,,3.5600000000000001,0.633514404296875
,,3.5800000000000001,0.65636444091796875
,,3.6000000000000001,0.67298126220703125
,,3.6200000000000001,0.697906494140625
,,3.6400000000000001,0.72698974609375
,,3.6600000000000001,0.7477569580078125
,,3.6800000000000002,0.77060699462890625
,,3.7000000000000002,0.78722381591796875
,,3.7200000000000002,0.80384063720703125
,,3.7400000000000002,0.8142242431640625
,,3.7599999999999998,0.8162994384765625
,,3.7799999999999998,0.81838226318359375
,,3.7999999999999998,0.80591583251953125
,,3.8199999999999998,0.8121490478515625
,,3.8399999999999999,0.7809906005859375
,,3.8599999999999999,0.760223388671875
,,3.8799999999999999,0.74152374267578125
,,3.8999999999999999,0.72490692138671875
,,3.9199999999999999,0.72283172607421875
,,3.9399999999999999,0.70621490478515625
,,3.96,0.69167327880859375
,,3.98,0.69167327880859375
,,4,0.68752288818359375
,,4.0199999999999996,0.6771392822265625
,,4.04,0.66259765625
,,4.0599999999999996,0.6501312255859375
,,4.0800000000000001,0.63559722900390625
,,4.0999999999999996,0.6106719970703125
,,4.1200000000000001,0.56912994384765625
,,4.1399999999999997,0.52135467529296875
,,4.1600000000000001,0.48188781738281256
,,4.1799999999999997,0.47773742675781256
,,4.2000000000000002,0.48604583740234381
,,4.2199999999999998,0.49227142333984381
,,4.2400000000000002,0.49227142333984381
,,4.2599999999999998,0.47773742675781256
,,4.2800000000000002,0.45696258544921881
,,4.2999999999999998,0.41334533691406256
,,4.3200000000000003,0.37595367431640631
,,4.3399999999999999,0.33856964111328131
,,4.3600000000000003,0.29079437255859381
,,4.3799999999999999,0.27210235595703131
,,4.4000000000000004,0.25341033935546881
,,4.4199999999999999,0.29495239257812506
,,4.4400000000000004,0.31156921386718756
,,4.46,0.31987762451171881
,,4.4800000000000004,0.31364440917968756
,,4.5,0.30533599853515631
,,4.5199999999999996,0.27625274658203131
,,4.54,0.24717712402343756
,,4.5599999999999996,0.21186828613281256
,,4.5800000000000001,0.14124298095703131
,,4.5999999999999996,0.083084106445312556
,,4.6200000000000001,0.041542053222656306
,,4.6399999999999997,0.010383605957031306
,,4.6600000000000001,-0.010383605957031194
,,4.6799999999999997,-0.016616821289062444
,,4.7000000000000002,-0.024925231933593694
,,4.7199999999999998,-0.027000427246093694
,,4.7400000000000002,-0.024925231933593694
,,4.7599999999999998,-0.035308837890624944
,,4.7800000000000002,-0.029075622558593694
,,4.7999999999999998,-0.027000427246093694
,,4.8200000000000003,-0.027000427246093694
,,4.8399999999999999,-0.027000427246093694
,,4.8600000000000003,-0.024925231933593694
,,4.8799999999999999,-0.033233642578124944
,,4.9000000000000004,-0.029075622558593694
,,4.9199999999999999,-0.027000427246093694
,,4.9400000000000004,-0.024925231933593694
,,4.96,-0.029075622558593694
,,4.9800000000000004,-0.031158447265624944
,,5,-0.027000427246093694
,,5.0199999999999996,-0.027000427246093694
,,5.04,-0.031158447265624944
,,5.0599999999999996,-0.029075622558593694
,,5.0800000000000001,-0.020767211914062444
,,5.0999999999999996,-0.018692016601562444
,,5.1200000000000001,-0.029075622558593694
,,5.1399999999999997,-0.024925231933593694
,,5.1600000000000001,-0.033233642578124944
,,5.1799999999999997,-0.027000427246093694
,,5.2000000000000002,-0.027000427246093694
,,5.2199999999999998,-0.035308837890624944
,,5.2400000000000002,-0.022850036621093694
,,5.2599999999999998,-0.024925231933593694
,,5.2800000000000002,-0.027000427246093694
,,5.2999999999999998,-0.031158447265624944
,,5.3200000000000003,-0.029075622558593694
,,5.3399999999999999,-0.029075622558593694
,,5.3600000000000003,-0.029075622558593694
,,5.3799999999999999,-0.027000427246093694
,,5.4000000000000004,-0.027000427246093694
,,5.4199999999999999,-0.027000427246093694
,,5.4400000000000004,-0.027000427246093694
,,5.46,-0.033233642578124944
,,5.4800000000000004,-0.027000427246093694
,,5.5,-0.020767211914062444
,,5.5199999999999996,-0.029075622558593694
,,5.54,-0.024925231933593694
,,5.5599999999999996,-0.029075622558593694
,,5.5800000000000001,-0.029075622558593694
,,5.5999999999999996,-0.024925231933593694
,,5.6200000000000001,-0.027000427246093694
,,5.6399999999999997,-0.027000427246093694
,,5.6600000000000001,-0.029075622558593694
,,5.6799999999999997,-0.027000427246093694
,,5.7000000000000002,-0.022850036621093694
,,5.7199999999999998,-0.024925231933593694
,,5.7400000000000002,-0.027000427246093694
,,5.7599999999999998,-0.031158447265624944
,,5.7800000000000002,-0.022850036621093694
,,5.7999999999999998,-0.022850036621093694
,,5.8200000000000003,-0.031158447265624944
,,5.8399999999999999,-0.027000427246093694
,,5.8600000000000003,-0.022850036621093694
,,5.8799999999999999,-0.027000427246093694
,,5.9000000000000004,-0.024925231933593694
,,5.9199999999999999,-0.027000427246093694
,,5.9400000000000004,-0.027000427246093694
,,5.96,-0.022850036621093694
,,5.9800000000000004,-0.031158447265624944
,,6,-0.020767211914062444
,,6.0199999999999996,-0.024925231933593694
,,6.04,-0.024925231933593694
,,6.0599999999999996,-0.027000427246093694
,,6.0800000000000001,-0.018692016601562444
,,6.0999999999999996,-0.029075622558593694
,,6.1200000000000001,-0.022850036621093694
,,6.1399999999999997,-0.027000427246093694
,,6.1600000000000001,-0.035308837890624944
,,6.1799999999999997,-0.029075622558593694
,,6.2000000000000002,-0.024925231933593694
,,6.2199999999999998,-0.031158447265624944
,,6.2400000000000002,-0.027000427246093694
,,6.2599999999999998,-0.029075622558593694
,,6.2800000000000002,-0.031158447265624944
,,6.2999999999999998,-0.029075622558593694
,,6.3200000000000003,-0.027000427246093694
,,6.3399999999999999,-0.035308837890624944
,,6.3600000000000003,-0.031158447265624944
,,6.3799999999999999,-0.016616821289062444
,,6.4000000000000004,-0.027000427246093694
,,6.4199999999999999,-0.031158447265624944
,,6.4400000000000004,-0.031158447265624944
,,6.46,-0.022850036621093694
,,6.4800000000000004,-0.029075622558593694
,,6.5,-0.027000427246093694
,,6.5199999999999996,-0.022850036621093694
,,6.54,-0.024925231933593694
,,6.5599999999999996,-0.027000427246093694
,,6.5800000000000001,-0.022850036621093694
,,6.5999999999999996,-0.033233642578124944
,,6.6200000000000001,-0.029075622558593694
,,6.6399999999999997,-0.022850036621093694
,,6.6600000000000001,-0.031158447265624944
,,6.6799999999999997,-0.029075622558593694
,,6.7000000000000002,-0.031158447265624944
,,6.7199999999999998,-0.029075622558593694
,,6.7400000000000002,-0.024925231933593694
,,6.7599999999999998,-0.018692016601562444
,,6.7800000000000002,-0.022850036621093694
,,6.7999999999999998,-0.024925231933593694
,,6.8200000000000003,-0.020767211914062444
,,6.8399999999999999,-0.020767211914062444
,,6.8600000000000003,-0.022850036621093694
,,6.8799999999999999,-0.022850036621093694
,,6.9000000000000004,-0.031158447265624944
,,6.9199999999999999,-0.027000427246093694
,,6.9400000000000004,-0.018692016601562444
,,6.96,-0.029075622558593694
,,6.9800000000000004,-0.024925231933593694
,,7,-0.024925231933593694
,,7.0199999999999996,-0.022850036621093694
,,7.04,-0.027000427246093694
,,7.0599999999999996,-0.029075622558593694
,,7.0800000000000001,-0.024925231933593694
,,7.0999999999999996,-0.027000427246093694
,,7.1200000000000001,-0.027000427246093694
,,7.1399999999999997,-0.020767211914062444
,,7.1600000000000001,-0.018692016601562444
,,7.1799999999999997,-0.024925231933593694
,,7.2000000000000002,-0.027000427246093694
,,7.2199999999999998,-0.035308837890624944
,,7.2400000000000002,-0.024925231933593694
,,7.2599999999999998,-0.035308837890624944
,,7.2800000000000002,-0.027000427246093694
,,7.2999999999999998,-0.033233642578124944
,,7.3200000000000003,-0.024925231933593694
,,7.3399999999999999,-0.027000427246093694
,,7.3600000000000003,-0.029075622558593694
,,7.3799999999999999,-0.024925231933593694
,,7.4000000000000004,-0.027000427246093694
,,7.4199999999999999,-0.027000427246093694
,,7.4400000000000004,-0.024925231933593694
,,7.46,-0.029075622558593694
,,7.4800000000000004,-0.024925231933593694
,,7.5,-0.022850036621093694
,,7.5199999999999996,-0.022850036621093694
,,7.54,-0.022850036621093694
,,7.5599999999999996,-0.020767211914062444
,,7.5800000000000001,-0.020767211914062444
,,7.5999999999999996,-0.024925231933593694
,,7.6200000000000001,-0.029075622558593694
,,7.6399999999999997,-0.020767211914062444
,,7.6600000000000001,-0.033233642578124944
,,7.6799999999999997,-0.027000427246093694
,,7.7000000000000002,-0.022850036621093694
,,7.7199999999999998,-0.020767211914062444
,,7.7400000000000002,-0.022850036621093694
,,7.7599999999999998,-0.020767211914062444
,,7.7800000000000002,-0.024925231933593694
,,7.7999999999999998,-0.024925231933593694
,,7.8200000000000003,-0.020767211914062444
,,7.8399999999999999,-0.020767211914062444
,,7.8600000000000003,-0.024925231933593694
,,7.8799999999999999,-0.022850036621093694
,,7.9000000000000004,-0.024925231933593694
,,7.9199999999999999,-0.024925231933593694
,,7.9400000000000004,-0.016616821289062444
,,7.96,-0.024925231933593694
,,7.9800000000000004,-0.027000427246093694
,,8,-0.024925231933593694
,,8.0199999999999996,-0.020767211914062444
,,8.0399999999999991,-0.024925231933593694
,,8.0600000000000005,-0.027000427246093694
,,8.0800000000000001,-0.022850036621093694
,,8.0999999999999996,-0.022850036621093694
,,8.1199999999999992,-0.020767211914062444
,,8.1400000000000006,-0.027000427246093694
,,8.1600000000000001,-0.029075622558593694
,,8.1799999999999997,-0.029075622558593694
,,8.1999999999999993,-0.018692016601562444
,,8.2200000000000006,-0.024925231933593694
,,8.2400000000000002,-0.020767211914062444
,,8.2599999999999998,-0.022850036621093694
,,8.2799999999999994,-0.024925231933593694
,,8.3000000000000007,-0.029075622558593694
,,8.3200000000000003,-0.024925231933593694
,,8.3399999999999999,-0.031158447265624944
,,8.3599999999999994,-0.027000427246093694
,,8.3800000000000008,-0.024925231933593694
,,8.4000000000000004,-0.020767211914062444
,,8.4199999999999999,-0.031158447265624944
,,8.4399999999999995,-0.027000427246093694
,,8.4600000000000009,-0.022850036621093694
,,8.4800000000000004,-0.022850036621093694
,,8.5,-0.020767211914062444
,,8.5199999999999996,-0.024925231933593694
,,8.5399999999999991,-0.027000427246093694
,,8.5600000000000005,-0.024925231933593694
,,8.5800000000000001,-0.027000427246093694
,,8.5999999999999996,-0.027000427246093694
,,8.6199999999999992,-0.031158447265624944
,,8.6400000000000006,-0.022850036621093694
,,8.6600000000000001,-0.022850036621093694
,,8.6799999999999997,-0.022850036621093694
,,8.6999999999999993,-0.029075622558593694
,,8.7200000000000006,-0.027000427246093694
,,8.7400000000000002,-0.020767211914062444
,,8.7599999999999998,-0.022850036621093694
,,8.7799999999999994,-0.029075622558593694
,,8.8000000000000007,-0.020767211914062444
,,8.8200000000000003,-0.024925231933593694
,,8.8399999999999999,-0.024925231933593694
,,8.8599999999999994,-0.031158447265624944
,,8.8800000000000008,-0.022850036621093694
,,8.9000000000000004,-0.024925231933593694
,,8.9199999999999999,-0.024925231933593694
,,8.9399999999999995,-0.027000427246093694
,,8.9600000000000009,-0.024925231933593694
,,8.9800000000000004,-0.022850036621093694
,,9,-0.024925231933593694
,,9.0199999999999996,-0.024925231933593694
,,9.0399999999999991,-0.024925231933593694
,,9.0600000000000005,-0.024925231933593694
,,9.0800000000000001,-0.024925231933593694
,,9.0999999999999996,-0.020767211914062444
,,9.1199999999999992,-0.018692016601562444
,,9.1400000000000006,-0.029075622558593694
,,9.1600000000000001,-0.024925231933593694
,,9.1799999999999997,-0.027000427246093694
,,9.1999999999999993,-0.029075622558593694
,,9.2200000000000006,-0.033233642578124944
,,9.2400000000000002,-0.024925231933593694
,,9.2599999999999998,-0.020767211914062444
,,9.2799999999999994,-0.024925231933593694
,,9.3000000000000007,-0.027000427246093694
,,9.3200000000000003,-0.027000427246093694
,,9.3399999999999999,-0.022850036621093694
,,9.3599999999999994,-0.024925231933593694
,,9.3800000000000008,-0.024925231933593694
,,9.4000000000000004,-0.029075622558593694
,,9.4199999999999999,-0.029075622558593694
,,9.4399999999999995,-0.029075622558593694
,,9.4600000000000009,-0.024925231933593694
,,9.4800000000000004,-0.018692016601562444
,,9.5,-0.022850036621093694
,,9.5199999999999996,-0.027000427246093694
,,9.5399999999999991,-0.029075622558593694
,,9.5600000000000005,-0.024925231933593694
,,9.5800000000000001,-0.027000427246093694
,,9.5999999999999996,-0.033233642578124944
,,9.6199999999999992,-0.029075622558593694
,,9.6400000000000006,-0.029075622558593694
,,9.6600000000000001,-0.031158447265624944
,,9.6799999999999997,-0.022850036621093694
,,9.6999999999999993,-0.024925231933593694
,,9.7200000000000006,-0.027000427246093694
,,9.7400000000000002,-0.029075622558593694
,,9.7599999999999998,-0.031158447265624944
,,9.7799999999999994,-0.029075622558593694
,,9.8000000000000007,-0.027000427246093694
,,9.8200000000000003,-0.033233642578124944
,,9.8399999999999999,-0.027000427246093694
,,9.8599999999999994,-0.033233642578124944
,,9.8800000000000008,-0.029075622558593694
,,9.9000000000000004,-0.031158447265624944
,,9.9199999999999999,-0.033233642578124944
,,9.9399999999999995,-0.029075622558593694
,,9.9600000000000009,-0.031158447265624944
,,9.9800000000000004,-0.033233642578124944
,,10,-0.027000427246093694
,,10.02,-0.031158447265624944
,,10.039999999999999,-0.029075622558593694
,,10.06,-0.035308837890624944
,,10.08,-0.027000427246093694
,,10.1,-0.035308837890624944
,,10.119999999999999,-0.029075622558593694
,,10.140000000000001,-0.027000427246093694
,,10.16,-0.024925231933593694
,,10.18,-0.020767211914062444
,,10.199999999999999,-0.033233642578124944
,,10.220000000000001,-0.029075622558593694
,,10.24,-0.031158447265624944
,,10.26,-0.027000427246093694
,,10.279999999999999,-0.027000427246093694
,,10.300000000000001,-0.033233642578124944
,,10.32,-0.029075622558593694
,,10.34,-0.029075622558593694
,,10.359999999999999,-0.020767211914062444
,,10.380000000000001,-0.029075622558593694
,,10.4,-0.024925231933593694
,,10.42,-0.022850036621093694
,,10.44,-0.029075622558593694
,,10.460000000000001,-0.029075622558593694
,,10.48,-0.024925231933593694
,,10.5,-0.029075622558593694
,,10.52,-0.029075622558593694
,,10.539999999999999,-0.020767211914062444
,,10.56,-0.020767211914062444
,,10.58,-0.022850036621093694
,,10.6,-0.027000427246093694
,,10.619999999999999,-0.027000427246093694
,,10.640000000000001,-0.022850036621093694
,,10.66,-0.029075622558593694
,,10.68,-0.027000427246093694
,,10.699999999999999,-0.029075622558593694
,,10.720000000000001,-0.027000427246093694
,,10.74,-0.024925231933593694
,,10.76,-0.024925231933593694
,,10.779999999999999,-0.022850036621093694
,,10.800000000000001,0.0062332153320313055
,,10.82,0.0020751953125000555
,,10.84,0.020774841308593806
,,10.859999999999999,0.085159301757812556
,,10.880000000000001,0.13709259033203131
,,10.9,0.13709259033203131
,,10.92,0.13916778564453131
,,10.94,0.13916778564453131
,,10.960000000000001,0.15162658691406256
,,10.98,0.16616821289062506
,,11,0.19109344482421881
,,11.02,0.18070983886718756
,,11.039999999999999,0.17655181884765631
,,11.06,0.20771026611328131
,,11.08,0.23263549804687506
,,11.1,0.24717712402343756
,,11.119999999999999,0.23263549804687506
,,11.140000000000001,0.21394348144531256
,,11.16,0.19940185546875006
,,11.18,0.18486022949218756
,,11.199999999999999,0.19732666015625006
,,11.220000000000001,0.25132751464843756
,,11.24,0.29702758789062506
,,11.26,0.31987762451171881
,,11.279999999999999,0.33441162109375006
,,11.300000000000001,0.34687805175781256
,,11.32,0.36764526367187506
,,11.34,0.36764526367187506
,,11.359999999999999,0.36557006835937506
,,11.380000000000001,0.33649444580078131
,,11.4,0.33649444580078131
,,11.42,0.35726165771484381
,,11.44,0.36557006835937506
,,11.460000000000001,0.38842010498046881
,,11.48,0.40711212158203131
,,11.5,0.42372894287109381
,,11.52,0.42996215820312506
,,11.539999999999999,0.44450378417968756
,,11.56,0.46527099609375006
,,11.58,0.49850463867187506
,,11.6,0.5171966552734375
,,11.619999999999999,0.54212188720703125
,,11.640000000000001,0.562896728515625
,,11.66,0.5815887451171875
,,11.68,0.60651397705078125
,,11.699999999999999,0.60236358642578125
,,11.720000000000001,0.5774383544921875
,,11.74,0.562896728515625
,,11.76,0.58782196044921875
,,11.779999999999999,0.631439208984375
,,11.800000000000001,0.64182281494140625
,,11.82,0.60028076171875
,,11.84,0.55873870849609375
,,11.859999999999999,0.5442047119140625
,,11.880000000000001,0.55458831787109375
,,11.9,0.60028076171875
,,11.92,0.633514404296875
,,11.94,0.67298126220703125
,,11.960000000000001,0.7124481201171875
,,11.98,0.72283172607421875
,,12,0.72283172607421875
,,12.02,0.71868133544921875
,,12.039999999999999,0.72698974609375
,,12.06,0.72283172607421875
,,12.08,0.71868133544921875
,,12.1,0.72283172607421875
,,12.119999999999999,0.72698974609375
,,12.140000000000001,0.7103729248046875
,,12.16,0.699981689453125
,,12.18,0.72490692138671875
,,12.199999999999999,0.75606536865234375
